variety,pricing,location,sales
strawberry,2.126306571237261,park,1
chocolate,2.3857226494104613,park,0
strawberry,2.626731637919459,park,0
strawberry,2.9826459591705827,mall,0
vanilla,2.949713202823779,beach,1
vanilla,2.5538604750298304,mall,0
vanilla,3.0599277587621567,mall,0
chocolate,3.7168614563921745,park,1
strawberry,3.782043629669861,mall,1
vanilla,3.908465501090846,beach,0
vanilla,4.170119760710486,beach,0
strawberry,3.1942203147649337,beach,0
vanilla,1.672244372474609,mall,0
strawberry,3.041671598268266,mall,0
vanilla,0.86008468678871,beach,1
vanilla,3.081799607854564,beach,1
strawberry,1.5388605206431307,beach,0
chocolate,0.9505493988389917,beach,0
vanilla,2.518577012406614,mall,0
strawberry,2.0654388240824466,park,0
chocolate,1.9444294045584023,park,0
vanilla,4.446794523456498,beach,1
strawberry,2.3453600843202143,mall,0
strawberry,3.534972397053091,beach,1
chocolate,3.289351906259925,beach,0
vanilla,3.7335603480855273,park,1
chocolate,4.242494758887249,park,0
vanilla,2.4857387938283786,park,0
strawberry,2.8091750606752344,mall,0
chocolate,1.028491195643142,beach,0
chocolate,6.419614142132024,beach,1
chocolate,2.720425124517329,park,0
strawberry,2.835587928460349,mall,0
chocolate,4.263403655835746,beach,0
vanilla,5.017229762534193,mall,0
chocolate,4.191467421653418,mall,1
strawberry,3.755524762553705,park,0
strawberry,4.803665008849817,mall,0
strawberry,3.65249481173875,beach,1
strawberry,2.3354562255148053,park,0
vanilla,3.3334586124522683,beach,1
vanilla,3.238969704460033,park,0
chocolate,3.173137537846773,park,0
chocolate,3.2059925586279148,park,0
chocolate,2.0791789635387867,beach,1
vanilla,4.826843076928408,mall,0
strawberry,1.6911595512245228,mall,1
strawberry,3.136478252014956,beach,0
vanilla,3.14867721631592,mall,0
vanilla,2.809401163713132,park,1
vanilla,4.32039039083449,park,0
chocolate,1.9077478377965875,beach,0
chocolate,1.2353629332439047,mall,0
chocolate,0.6771677467306905,mall,0
strawberry,2.2446483054577713,park,0
vanilla,4.138099987865804,mall,0
vanilla,2.0949213817945833,park,0
chocolate,4.571100152328766,mall,0
strawberry,3.4350527397415433,mall,0
chocolate,2.6119402551941318,park,0
strawberry,1.0392123568284128,beach,0
vanilla,2.8004623292026976,beach,1
chocolate,5.137888594183478,park,0
vanilla,4.174900739412083,park,1
vanilla,1.9503543478349314,beach,1
chocolate,4.412633251454242,beach,0
chocolate,3.4181862617342964,mall,0
chocolate,2.3353776897555134,beach,0
chocolate,0.5931577409094269,mall,0
chocolate,3.3215302325756992,park,0
strawberry,2.0018811656225255,park,0
chocolate,3.6777887111990335,beach,0
vanilla,3.952351649770314,mall,1
strawberry,3.0549502901150896,beach,0
vanilla,3.107985575054809,beach,1
strawberry,3.107003778239273,mall,0
strawberry,3.1421815096508956,beach,1
strawberry,4.074468315969437,park,0
strawberry,2.780512525837852,mall,1
strawberry,2.031044325480493,park,0
vanilla,1.3739063400127716,mall,0
vanilla,4.042873649084768,beach,0
strawberry,3.1767940790331237,mall,0
strawberry,3.5060950028665196,beach,1
chocolate,3.476936137027894,mall,0
strawberry,3.3685951474285627,beach,0
strawberry,3.22134266225274,mall,0
strawberry,2.4596882245798475,beach,0
vanilla,2.134841096751225,beach,1
vanilla,3.015127490896329,beach,1
strawberry,2.098140567812671,mall,0
strawberry,3.6391551224265966,park,0
chocolate,1.0458088694651273,park,1
vanilla,2.871082495785335,beach,1
chocolate,1.9861179487642187,park,0
strawberry,3.1508962962121263,beach,0
vanilla,1.878359605020679,mall,0
chocolate,2.2898936026026737,mall,0
strawberry,3.988120711236767,mall,0
vanilla,3.170376269593712,park,0
chocolate,2.8058752170100325,mall,0
strawberry,2.159340315794277,park,1
vanilla,1.7732010437707495,beach,1
strawberry,3.7448079707215745,park,1
vanilla,3.0953179659941426,beach,1
chocolate,2.922035837622782,beach,0
vanilla,2.841776823689544,beach,1
vanilla,2.402334188767849,beach,1
chocolate,3.6483235526499946,beach,0
vanilla,2.778798972259101,park,1
strawberry,2.9778496233422733,beach,0
vanilla,2.0672344276391534,beach,1
vanilla,2.6010022700642574,park,0
strawberry,0.9732024915171524,mall,1
vanilla,3.2069530695178967,mall,0
strawberry,3.873147392771642,beach,0
strawberry,4.19698172818639,mall,0
vanilla,3.35437457347673,park,0
strawberry,2.8198087937276077,park,0
chocolate,2.4216212876648444,mall,0
chocolate,2.244274573778694,mall,0
vanilla,2.932508188946256,park,0
strawberry,5.1091768230201335,park,0
chocolate,3.405604299789601,beach,0
vanilla,3.075178433041327,mall,0
chocolate,3.6901684876826772,mall,0
vanilla,1.1632598298685781,mall,1
vanilla,2.4059694319842757,beach,1
strawberry,2.486380573552977,beach,0
chocolate,1.447068226357112,beach,0
chocolate,3.617123008190781,park,0
vanilla,3.7305688635419334,beach,0
strawberry,1.646300482335721,park,1
vanilla,4.253956781592606,park,0
chocolate,3.0507061313252395,park,0
chocolate,3.121920640899159,park,0
vanilla,2.1036675757396415,beach,1
vanilla,4.196463367730741,mall,0
chocolate,4.533931225289656,park,0
strawberry,2.922474973871192,park,0
strawberry,3.1193592970494044,mall,0
vanilla,3.6584628296996167,beach,0
strawberry,3.460561499158906,beach,0
chocolate,1.5247963487946972,park,1
chocolate,1.7772028451791948,park,0
vanilla,2.4297036647639523,beach,1
vanilla,4.448901039512847,beach,0
chocolate,3.1461075083461694,park,0
strawberry,1.2616490269958274,mall,1
chocolate,3.6353679611404033,park,0
strawberry,2.189667851369386,park,1
strawberry,3.1440788955470356,mall,0
vanilla,2.6098543203774507,park,1
strawberry,3.6556047646706853,park,0
vanilla,4.248334620354857,mall,0
chocolate,3.2147578426037464,beach,1
strawberry,3.9053929301413617,beach,0
strawberry,2.6678376227586877,mall,0
chocolate,2.4740415794929618,park,0
strawberry,1.7429539517853099,beach,0
strawberry,3.6636697556407243,mall,0
strawberry,1.408877286788927,park,0
vanilla,3.7982257746751964,beach,0
vanilla,4.938063267380232,mall,1
strawberry,1.9545247561302006,mall,0
vanilla,2.4573941032450906,park,1
vanilla,1.9555655829001557,mall,0
vanilla,3.0006624896324237,beach,1
strawberry,4.097715370988526,mall,0
strawberry,4.70048961472134,mall,0
vanilla,3.762162624997028,mall,1
chocolate,3.4926584074498352,mall,0
chocolate,2.42235787544126,mall,0
strawberry,3.773591946474366,park,0
chocolate,3.2993581830158574,mall,0
chocolate,4.334947520439465,park,0
chocolate,2.8845992231363895,mall,1
vanilla,1.6879903542183068,mall,0
strawberry,3.207587698257328,beach,0
strawberry,4.6260353596011665,beach,0
chocolate,2.4848785017872803,beach,0
chocolate,2.909254677165623,park,0
chocolate,2.1789623767855844,park,0
strawberry,2.2666561484895196,park,0
chocolate,2.5319119484657957,mall,0
vanilla,1.9022348182912843,mall,0
chocolate,2.5233668182684386,park,0
chocolate,2.9896403353230925,mall,0
strawberry,2.1304935251192756,park,1
vanilla,1.628480580242494,park,0
vanilla,2.527936670428531,beach,1
strawberry,1.4652524403210858,beach,0
chocolate,3.7765354842711556,mall,1
vanilla,2.131689815602476,mall,0
chocolate,2.1130939023171273,mall,0
vanilla,2.898987917869384,mall,0
strawberry,4.203794941780441,beach,0
strawberry,3.327547300287742,park,0
strawberry,4.408215964131086,park,0
vanilla,3.4160439247998085,beach,1
chocolate,1.8011322446535853,mall,0
strawberry,2.732950438883229,beach,1
strawberry,2.917102066841553,park,0
vanilla,4.304694227801954,park,0
chocolate,2.331478436047333,mall,0
vanilla,4.584872866609633,park,0
strawberry,3.957175047180073,park,0
vanilla,2.8443600263593147,beach,1
chocolate,2.190706264703828,beach,1
strawberry,3.735133513612513,beach,0
chocolate,2.63136493493428,beach,0
vanilla,2.6211757973449443,mall,0
strawberry,2.7199636853014764,mall,0
vanilla,2.8921894269482595,mall,0
vanilla,0.9470590118462034,beach,1
strawberry,1.8756012820248373,park,0
strawberry,1.799411540846208,park,0
strawberry,3.511504606489306,beach,0
vanilla,1.0443468328618395,mall,0
vanilla,2.0911008129232487,park,0
vanilla,3.005816735511656,park,1
chocolate,1.7546237945740701,mall,1
vanilla,3.2945302944560626,mall,0
vanilla,5.029305477534171,beach,0
chocolate,3.9535090308820324,park,0
vanilla,3.675304164781423,mall,0
strawberry,1.1383257002019853,beach,0
vanilla,4.826756688476273,beach,0
vanilla,2.2065677105322843,beach,1
vanilla,2.1093480295486966,beach,1
chocolate,2.5775638397003986,beach,0
vanilla,2.950075899468233,mall,1
vanilla,3.703748773781161,mall,0
chocolate,3.298847452548048,beach,1
strawberry,2.1081003618040666,mall,0
strawberry,1.6672179076655824,park,1
chocolate,3.7576927279678163,mall,0
chocolate,2.434949174266402,park,0
vanilla,3.743002481973235,mall,1
chocolate,2.3081941231729632,beach,0
vanilla,3.436371072510136,park,0
chocolate,1.8202376693691928,park,0
strawberry,2.8360209171080966,park,0
vanilla,2.4899625800486587,park,0
vanilla,4.3515355717803095,mall,0
strawberry,2.7410431537066917,park,0
strawberry,1.865791145560551,park,0
vanilla,2.593745982524326,park,0
vanilla,1.94718765475179,park,0
vanilla,3.2103695502874867,beach,1
strawberry,3.9780573927062033,mall,0
chocolate,3.307249640019559,mall,1
strawberry,4.404551568641169,beach,0
vanilla,2.3585367623154307,beach,1
strawberry,4.026108465289019,beach,0
vanilla,3.200133865954077,mall,0
vanilla,4.6091753795722905,mall,1
vanilla,3.57581714338158,mall,0
strawberry,6.204673793858805,mall,0
vanilla,4.237050930668352,beach,0
chocolate,2.7823687589911907,mall,0
strawberry,3.282575880191063,mall,0
chocolate,2.3428073273850285,mall,0
chocolate,4.843626408913266,park,0
vanilla,3.238570604949329,beach,1
chocolate,2.4360035148428683,park,0
vanilla,1.8971475725624882,beach,1
vanilla,2.6074436620750325,mall,0
chocolate,3.6010297123430735,park,1
vanilla,4.328398904832913,beach,1
chocolate,2.622358497091094,mall,0
vanilla,4.0266533990538065,park,0
strawberry,2.027452024242588,park,0
strawberry,3.776559946629709,beach,0
chocolate,2.801842597174833,mall,0
chocolate,2.2502650019789545,beach,0
vanilla,3.0260108526283678,mall,0
strawberry,2.6328833751207483,mall,0
chocolate,1.1169587344775276,park,0
chocolate,2.181522989003467,park,0
vanilla,2.558473137126291,beach,1
vanilla,3.045283386481431,park,0
chocolate,2.412112819455911,mall,0
chocolate,2.9539534626760426,mall,0
vanilla,2.645847149684616,beach,1
strawberry,2.7340616328205503,park,0
vanilla,4.300809116429957,park,0
vanilla,1.2904678747741671,mall,0
strawberry,3.17867019782618,mall,0
strawberry,2.8702752229255495,beach,0
strawberry,2.998415241218499,mall,1
chocolate,3.9460032462190515,beach,1
chocolate,2.5007849877522035,park,0
vanilla,4.362699770521981,mall,0
vanilla,4.210230361571949,beach,0
strawberry,4.361693129324989,park,0
vanilla,2.408771244751001,mall,1
chocolate,2.842726485307913,park,0
vanilla,3.240828313070657,mall,1
chocolate,3.3740571440884475,mall,1
vanilla,2.7436553801839216,park,0
vanilla,3.866324544600042,park,0
strawberry,4.3872753953142425,beach,0
strawberry,3.176212064325056,mall,0
chocolate,2.4725738616397357,park,0
chocolate,3.5730940338490553,mall,0
strawberry,3.659095262804208,beach,0
vanilla,1.1877254183678823,beach,1
vanilla,3.0767916268305595,park,0
vanilla,1.8778048561793597,park,0
vanilla,1.3793527756052388,park,0
chocolate,2.254863816833315,beach,0
strawberry,2.014933970995821,park,0
chocolate,1.3183387707867422,park,0
chocolate,2.8645118008223394,beach,0
vanilla,3.4354131992099877,beach,1
vanilla,2.4802758645215133,park,0
vanilla,1.7691094855289995,mall,0
vanilla,2.627537175425989,park,0
chocolate,1.4363650356405715,mall,1
strawberry,2.9071948669264973,beach,1
vanilla,4.115084905907366,beach,0
vanilla,1.2781020762849307,beach,1
vanilla,2.4629121786014236,beach,1
chocolate,4.03496586142539,beach,1
chocolate,2.2362424554777633,park,0
chocolate,3.4282616562686035,mall,0
strawberry,1.9039383075339897,mall,0
strawberry,4.026018365938633,park,0
vanilla,2.825829660904038,park,0
vanilla,2.248856902792097,beach,1
chocolate,2.4965388127977124,mall,0
vanilla,1.9599828572554425,beach,1
strawberry,0.23107566117464318,mall,0
chocolate,3.684330989885485,park,0
chocolate,1.0593289402338166,beach,1
vanilla,4.204962671258178,beach,1
strawberry,0.6348088644176562,beach,0
vanilla,3.2932486945527715,beach,1
vanilla,5.1422954453278695,beach,0
strawberry,3.107781080042907,mall,0
vanilla,3.975504372771341,mall,0
strawberry,2.591143986219268,beach,1
chocolate,4.3249872019709645,park,0
vanilla,1.0322419337636066,beach,1
vanilla,3.888023614087076,mall,0
vanilla,3.860188016792895,park,0
vanilla,5.589984546410674,park,0
strawberry,2.9215169527191955,beach,0
chocolate,2.0121183693791083,mall,0
strawberry,2.9687409239833342,mall,0
chocolate,3.577085740143127,beach,0
strawberry,2.6948518559540084,beach,0
vanilla,3.6677595583875218,beach,0
strawberry,1.6057345379364292,mall,0
vanilla,3.246974663284663,mall,0
chocolate,5.735948636395627,mall,1
strawberry,3.22807649807492,park,0
strawberry,2.971910433055817,mall,0
strawberry,1.0831398776793224,mall,0
strawberry,3.6009905121087495,park,1
chocolate,4.068885532265852,beach,1
chocolate,2.0673849112507283,mall,1
chocolate,3.7286341811869987,park,0
strawberry,2.983072131879057,beach,0
chocolate,4.03252922962959,beach,0
vanilla,4.188736722693956,beach,0
vanilla,3.3327769412526167,beach,1
vanilla,2.8403277296063765,mall,0
strawberry,3.8430924504513118,beach,0
strawberry,2.7884674719442306,mall,0
chocolate,4.112389168703939,mall,0
strawberry,1.4597318125260743,park,0
strawberry,2.9453222980462868,beach,0
strawberry,2.9277008225332106,beach,0
vanilla,3.865462248304337,park,1
strawberry,4.158571872821112,beach,0
strawberry,2.417275680728457,mall,0
chocolate,4.154915553296743,park,0
strawberry,3.642482210497509,park,0
vanilla,3.445005962756179,park,0
strawberry,3.2850884150343695,mall,1
vanilla,1.7200788350390184,mall,0
strawberry,0.9484327533231509,park,0
vanilla,2.9122626426216027,mall,0
chocolate,3.0991303212943064,mall,1
strawberry,3.046781163727291,park,0
vanilla,3.462967426472477,beach,1
strawberry,2.139821093910485,park,0
chocolate,3.13569915881033,park,0
chocolate,1.7489220164729828,park,0
strawberry,3.6083374780082105,mall,0
strawberry,4.391469098530993,beach,0
strawberry,2.0730566069115475,beach,0
strawberry,3.368086722740255,park,1
strawberry,1.1902419103497495,mall,0
chocolate,3.7365175900057217,mall,0
strawberry,3.3180796547975535,mall,0
vanilla,3.216692242625944,mall,0
strawberry,2.674635927451601,park,0
strawberry,1.7883456008382477,mall,0
chocolate,4.532600638627901,park,0
strawberry,3.073185742266174,mall,1
vanilla,3.234849540960791,mall,0
vanilla,1.8516707732491533,mall,0
chocolate,1.8873795126790942,park,1
vanilla,2.517267296504738,park,0
vanilla,3.144247199540481,beach,1
vanilla,2.431219215904686,park,1
vanilla,3.714874301613683,mall,0
strawberry,2.545594075622377,beach,0
chocolate,4.091331173405876,park,0
chocolate,3.1816290505309532,park,0
strawberry,3.6196864821122734,mall,0
strawberry,1.4020862804375396,beach,0
strawberry,1.4465465785257123,mall,0
vanilla,2.7257960550330242,park,0
vanilla,4.294204741040217,beach,0
vanilla,2.4116949253412394,beach,1
vanilla,2.757696450108962,beach,1
vanilla,2.417625921819325,beach,1
chocolate,1.9363225022926993,mall,0
strawberry,1.9731152598982917,beach,0
vanilla,1.0561516697825484,beach,1
chocolate,2.2166516252336477,mall,1
chocolate,3.1307048884091433,beach,0
chocolate,2.9255494606266037,park,0
chocolate,2.5630553994954033,mall,1
chocolate,1.7097865926761124,park,0
chocolate,2.2168317221505918,beach,0
vanilla,3.2731950856117162,beach,1
chocolate,4.324012986551724,park,0
strawberry,4.985375973862636,beach,1
chocolate,0.7772860803809922,mall,1
strawberry,3.082891072781433,mall,0
chocolate,3.3493509240385273,beach,0
strawberry,3.6171459790149862,park,0
strawberry,2.931660976420229,beach,0
strawberry,3.7080271671058442,mall,0
chocolate,4.75919178635934,park,0
strawberry,1.89579800519946,park,1
chocolate,2.992895878278128,park,0
strawberry,1.620525446085573,mall,1
vanilla,3.3743493600419536,park,1
vanilla,6.435734747289356,park,0
chocolate,2.722683517556314,mall,0
chocolate,2.5569379706035837,beach,1
vanilla,1.9586857593171063,beach,1
strawberry,2.810296991235416,beach,0
chocolate,4.553262151044586,park,0
strawberry,2.3033759297775935,beach,1
chocolate,4.797457791936326,beach,0
strawberry,2.0345436179459453,park,0
vanilla,2.209350935040836,beach,1
vanilla,1.8002633999690159,mall,0
strawberry,4.101061504532881,beach,0
strawberry,2.8898463977021347,park,0
strawberry,3.8643246792128645,park,0
chocolate,4.843708484542916,beach,0
vanilla,3.9147475517760397,park,0
strawberry,3.0354378027154807,park,0
chocolate,3.2222254061944895,mall,0
chocolate,3.583127562252592,mall,0
chocolate,2.1675587059887773,beach,1
vanilla,1.081184615589448,mall,0
strawberry,2.3056816318272038,park,0
chocolate,1.7502099677044656,park,0
strawberry,2.6088607432637887,beach,0
vanilla,1.1617020378899687,mall,0
strawberry,1.6307333897604828,mall,0
chocolate,1.4052997548287105,mall,0
strawberry,2.938729407640132,mall,0
vanilla,3.319380999374287,beach,1
chocolate,4.152212831257302,park,0
vanilla,2.551076698611905,park,0
vanilla,2.4998859041265336,mall,0
strawberry,2.0573061647697064,park,0
vanilla,4.778405963392991,park,0
strawberry,2.623405208484668,beach,0
strawberry,4.053946364455193,park,0
strawberry,2.2859035049927106,beach,0
vanilla,3.5218002594576014,park,0
vanilla,2.0763607466003715,beach,1
chocolate,2.773316038438697,beach,0
strawberry,2.808457890041115,mall,0
vanilla,2.25404205294092,beach,1
vanilla,5.078071370435521,beach,1
vanilla,4.2769990881934286,mall,1
chocolate,3.4020611083100762,beach,0
vanilla,1.7463234140119444,park,1
vanilla,2.7193587706086593,beach,1
vanilla,1.5539069851945055,park,1
chocolate,4.206827199751309,beach,0
chocolate,2.162310712310265,park,0
vanilla,3.5516580046439428,beach,1
strawberry,3.9878952966918786,park,0
chocolate,2.1294510807082907,mall,0
vanilla,2.1714592920250175,mall,0
strawberry,2.160102317687004,park,0
vanilla,0.598281304021834,mall,0
strawberry,1.6735098346891186,beach,0
strawberry,3.4207232969622487,beach,0
chocolate,2.6867119788438063,park,0
vanilla,3.3830959120701967,park,0
chocolate,1.6020450506344759,beach,0
chocolate,3.3615993778021185,mall,0
chocolate,0.6709954021526783,mall,0
strawberry,2.2165372582757215,beach,1
chocolate,2.283670309843407,beach,0
strawberry,3.532708900140328,beach,1
vanilla,2.7936350182850256,mall,0
chocolate,3.079078972891159,mall,0
chocolate,2.8903829396414626,beach,0
strawberry,1.3169926080820666,mall,0
strawberry,3.097500052309407,beach,0
chocolate,2.538591504675444,park,0
vanilla,2.5324863697634314,mall,0
strawberry,-0.2022760867584794,mall,0
strawberry,2.1992419917110873,beach,0
strawberry,3.0438457951747395,beach,1
chocolate,1.8018150555021495,mall,0
chocolate,3.9689791514762205,park,0
strawberry,2.799700874757077,park,0
strawberry,2.015852081798979,park,0
vanilla,3.037884587829203,beach,1
vanilla,2.7791088543265303,park,0
vanilla,3.583465883774452,park,1
vanilla,3.672997412528762,park,0
chocolate,3.063222395162446,park,0
strawberry,2.926495335434709,mall,0
chocolate,2.0241411359269046,beach,0
strawberry,3.8108644295283463,park,0
strawberry,3.1430908244110705,park,0
chocolate,3.4223476509052944,beach,1
vanilla,3.8234361787117948,mall,0
vanilla,2.6861719049489743,park,0
strawberry,-0.27833798511988883,park,0
chocolate,2.1711167894790178,beach,0
chocolate,3.050527433187238,mall,0
strawberry,3.507801001219066,beach,0
vanilla,2.955263423120274,mall,0
chocolate,4.761101668552523,mall,0
vanilla,2.4036688103417427,mall,0
vanilla,3.629526616586353,park,1
chocolate,2.85265865290352,park,0
vanilla,2.0594902353887012,beach,1
vanilla,4.735805596261423,mall,0
chocolate,3.288885789535546,mall,0
strawberry,3.942749805912679,park,0
strawberry,2.674703019418837,beach,1
vanilla,2.429491168869121,beach,1
strawberry,2.474810920811394,beach,0
vanilla,2.4911483375668713,park,1
chocolate,2.2877334623573033,beach,0
chocolate,3.5137973213068188,beach,0
chocolate,4.420443739878041,park,0
strawberry,3.17239805349446,beach,1
chocolate,2.144078646224861,mall,0
strawberry,1.4869686038921583,park,0
chocolate,4.1036970185863595,mall,0
strawberry,4.02023922277504,beach,0
vanilla,2.957183104140436,beach,1
strawberry,1.7336571764337767,beach,0
vanilla,3.106656494813356,mall,1
chocolate,3.1213204916492403,mall,0
strawberry,3.1009719133536415,mall,0
vanilla,0.9993713356389424,park,0
vanilla,1.571963236805905,beach,1
strawberry,3.3034275758793177,mall,0
chocolate,2.8824520471694752,mall,0
vanilla,3.517792614211153,park,0
strawberry,3.1668596687783888,park,0
strawberry,2.254659925181315,mall,0
strawberry,4.110701472049473,mall,0
strawberry,2.6241096274193,beach,0
strawberry,3.2674119313474472,mall,1
strawberry,4.2811724067410335,beach,0
strawberry,3.698679758121473,mall,0
vanilla,4.041995531950285,mall,0
strawberry,1.8577771765643425,mall,0
strawberry,3.6398306880966675,park,1
strawberry,4.426686370923653,mall,0
strawberry,1.8023636533924359,beach,0
vanilla,4.128062095492852,beach,0
strawberry,1.5095763268345421,park,0
vanilla,2.320514794700303,park,0
strawberry,3.7612696851906327,park,0
chocolate,4.24788839666553,mall,0
strawberry,2.986465508811838,mall,0
chocolate,1.8457894553558138,park,0
vanilla,3.0181329142959967,mall,0
chocolate,3.2695678376619153,park,1
chocolate,4.048572362135001,park,0
strawberry,3.116495842911532,beach,0
vanilla,2.2970708290316577,beach,1
vanilla,4.74175833758652,beach,0
vanilla,3.3109073208495197,mall,1
chocolate,2.1632815770670595,mall,1
vanilla,2.8627278027776435,park,0
chocolate,3.3668172905773184,park,0
vanilla,2.559911058502023,beach,1
strawberry,3.030925786472225,beach,0
chocolate,3.1233326208169574,park,0
strawberry,1.254065626269428,mall,1
strawberry,4.267518467061734,park,0
chocolate,3.4381203642118314,mall,1
vanilla,2.592853754383132,beach,1
strawberry,2.818628392624522,park,0
strawberry,3.4228816697538185,mall,0
chocolate,2.693342533117069,beach,1
chocolate,2.071268658345601,park,0
vanilla,2.1019235990680785,mall,0
strawberry,2.868241494200972,park,0
vanilla,2.70031554301282,park,0
vanilla,2.990411246996792,beach,1
vanilla,3.785181340205669,park,0
vanilla,3.5653116731864385,beach,1
chocolate,2.2860492401019736,park,1
strawberry,2.634187998069787,park,1
strawberry,3.845661269070707,mall,0
chocolate,3.9890282082139223,park,0
strawberry,2.0824120887887525,mall,1
strawberry,2.193285225445597,park,1
strawberry,3.263827484432042,mall,0
strawberry,4.489186192670832,beach,0
chocolate,2.3936065784881855,beach,1
strawberry,3.8559822826169214,park,0
chocolate,3.5469909064550618,beach,0
chocolate,0.973734035718147,mall,0
strawberry,2.6775327250902072,mall,0
strawberry,2.1702448608700187,mall,0
vanilla,2.0833135710446604,beach,1
vanilla,3.50799572968769,beach,0
strawberry,4.9856831013236,park,1
chocolate,2.1311681503322526,mall,0
strawberry,2.8311129969844178,park,0
strawberry,4.3287677579848305,beach,0
chocolate,1.2926140667540738,park,0
vanilla,3.6034229638792694,beach,0
vanilla,2.3616292286938405,beach,1
strawberry,3.031453127852316,mall,0
vanilla,3.483647028442633,beach,1
vanilla,1.0850969957409615,mall,0
chocolate,4.532926056430897,mall,0
vanilla,2.0454618247659395,mall,0
strawberry,1.4058612331356337,beach,0
chocolate,3.893226556728135,beach,0
strawberry,4.603015317548575,park,1
vanilla,2.917384280181567,beach,1
strawberry,3.183686478103576,beach,0
chocolate,2.072532397854922,mall,0
vanilla,1.4531446062132307,beach,1
strawberry,2.7332864437630726,park,0
strawberry,4.2724117268430115,mall,1
vanilla,2.7545031077020337,beach,1
chocolate,2.292457665763425,beach,0
strawberry,3.033872140225667,mall,0
strawberry,2.5358951712666826,beach,0
vanilla,3.88452851973725,park,0
strawberry,3.6234495950958143,park,0
chocolate,3.85516504898338,beach,0
chocolate,2.8455259872649945,mall,0
vanilla,2.5811670518131766,mall,0
strawberry,4.021630497805085,park,0
strawberry,2.6558478831839274,beach,0
chocolate,2.679132473451411,mall,0
strawberry,5.496449083448136,mall,1
vanilla,3.649044530065486,mall,0
vanilla,3.4995561858175224,mall,0
strawberry,2.687209150700786,mall,0
vanilla,2.8414828616911048,mall,0
vanilla,0.901515427886848,park,0
chocolate,1.931097643093782,beach,1
vanilla,2.26259569329242,mall,0
vanilla,3.920664466012271,beach,0
vanilla,4.056994006852581,beach,0
strawberry,3.883181963633068,park,0
chocolate,2.122304413680142,mall,0
chocolate,3.108487107022393,beach,0
strawberry,1.6478952986871838,mall,0
strawberry,2.174701887208186,mall,1
vanilla,4.229336272736612,mall,0
vanilla,2.549949887489151,mall,0
strawberry,4.528058661342694,park,1
strawberry,2.520467115433285,mall,1
chocolate,2.265320722604605,park,0
chocolate,2.0089743736392793,park,0
strawberry,1.5224903286442595,beach,1
strawberry,2.6887019447835296,park,0
strawberry,4.133359550232862,beach,0
chocolate,2.6374334998913427,mall,1
vanilla,3.950872019618659,beach,0
strawberry,2.9867425644477024,park,0
chocolate,1.6639648662998257,beach,0
strawberry,3.8986516853274136,park,0
chocolate,2.2916176477865196,park,1
vanilla,1.6838966960403297,park,0
chocolate,3.1175521394905195,mall,0
vanilla,3.0230995209775617,mall,0
vanilla,3.5614213393422034,beach,0
chocolate,3.823341127559071,beach,0
strawberry,4.282082270643727,park,0
strawberry,4.862005696014589,mall,0
strawberry,1.7171536503834175,mall,0
chocolate,3.3094812153743174,park,0
strawberry,3.6594904626332223,mall,1
vanilla,3.5409616757706415,park,1
vanilla,3.8745148040529926,park,0
strawberry,1.4022283581675603,mall,0
chocolate,4.240312008480196,park,1
strawberry,2.561891561257368,beach,1
strawberry,1.8202357524950787,park,0
vanilla,3.1885132093333888,beach,1
vanilla,4.281465526639854,beach,0
vanilla,2.9408158441798435,beach,1
vanilla,4.475103824653459,mall,0
vanilla,2.5170076472048857,park,0
vanilla,5.469581500045501,park,1
vanilla,3.3801548707082736,park,1
vanilla,4.664254419140734,park,1
vanilla,3.3843603955344275,mall,0
vanilla,2.8708396997888426,park,1
vanilla,0.8706015811225787,park,0
chocolate,2.964572876127909,mall,0
vanilla,3.4784828140907584,mall,0
vanilla,3.2645691702707764,park,1
strawberry,4.010630326515808,beach,1
chocolate,4.9382257217552885,park,0
chocolate,2.8348672986589505,beach,0
strawberry,3.5399131822775,beach,0
chocolate,2.177851158218566,park,0
strawberry,5.269464355457116,mall,1
chocolate,4.623320347801707,park,0
chocolate,0.5728365135390248,park,0
strawberry,1.82596504687268,park,1
chocolate,3.955827516717543,beach,0
vanilla,3.8568925312881985,park,0
chocolate,3.901420246608017,beach,0
vanilla,2.2001935915037656,beach,1
chocolate,2.19734196338254,park,1
chocolate,4.641368206839057,park,0
chocolate,3.133942776006612,beach,0
strawberry,3.1472881531578794,park,0
vanilla,1.7579942756847167,beach,1
strawberry,3.47435764551485,park,0
vanilla,2.827201616180256,mall,1
vanilla,3.050453657751376,beach,1
vanilla,2.825780001016697,park,0
chocolate,3.964260193441612,mall,0
vanilla,4.004551023194638,mall,0
vanilla,3.110009800862255,beach,1
chocolate,2.9372959995006678,mall,1
chocolate,3.877807905350395,beach,0
strawberry,3.0144578915810527,beach,0
strawberry,1.7759439262723857,park,0
vanilla,3.209441905403823,beach,1
vanilla,3.943494929674667,park,0
strawberry,3.9086253920974072,mall,0
vanilla,2.886100479700236,mall,0
chocolate,3.059826043509882,park,0
strawberry,4.388308892873905,mall,0
vanilla,3.8561875622874062,park,0
vanilla,3.2480183745708002,beach,1
strawberry,1.4438234494665698,mall,0
vanilla,2.815227120199618,park,0
vanilla,3.2496699985879007,park,0
chocolate,2.2905437736362426,park,1
vanilla,2.3093430334626865,beach,1
vanilla,2.2353758649860076,beach,1
